City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
Delhi,02-01-2019,225,180.48,312.45,136.08,147.91,3.22,150.05
Delhi,03-01-2019,285,176.25,351.02,183.19,148.21,3.13,156.15
Delhi,04-01-2019,240,177.95,297.03,118.64,188.36,2.95,168.08
Delhi,05-01-2019,264,160.54,357.97,173.52,181.89,1.97,206.52
Delhi,06-01-2019,264,176.49,312.1,147.05,192.6,2.95,136.33
Delhi,07-01-2019,284,185.96,346.61,174.18,199.73,2.46,163.17
Delhi,08-01-2019,307,205.02,399.46,183.57,220.98,2.36,179.32
Delhi,09-01-2019,295,195.19,353.89,146.12,152.72,2.22,142.28
Delhi,10-01-2019,303,219.06,420.52,136.12,194.91,2.47,103.57
Delhi,11-01-2019,279,160.65,322.5,145.65,198.48,2.25,112.27
Delhi,12-01-2019,288,193.45,396.37,141.63,166.64,2.64,104.49
Delhi,13-01-2019,266,179.67,365.11,102.58,179.66,2.47,198.5
Delhi,14-01-2019,322,219.8,412.46,182.81,167.4,2.67,175.35
Delhi,15-01-2019,257,159.83,299.29,150.14,239.26,2.84,178.9
Delhi,16-01-2019,260,159.21,372.96,114.92,179.15,2.41,184.54
Delhi,17-01-2019,246,164.01,340.12,92.31,189.55,2.19,145.61
Delhi,18-01-2019,195,133.52,226.04,85.81,168.08,1.56,217.58
Delhi,19-01-2019,286,165.48,317.42,163.26,161.61,2.95,168.39
Delhi,20-01-2019,267,160.82,295.5,128.53,136.94,2.6,158.18
Delhi,21-01-2019,268,179.01,336.05,132.63,209.0,2.47,187.75
Delhi,22-01-2019,287,182.84,310.5,156.2,199.05,3.15,176.68
Delhi,23-01-2019,303,213.52,393.34,131.1,166.97,1.92,193.38
Delhi,24-01-2019,307,195.01,424.86,157.66,148.99,2.59,194.85
Delhi,25-01-2019,255,164.46,329.85,146.38,181.4,2.08,151.17
Delhi,26-01-2019,234,158.03,225.53,141.9,161.07,2.89,164.68
Delhi,27-01-2019,265,185.84,389.59,104.68,169.34,1.45,137.27
Delhi,28-01-2019,222,149.6,316.92,123.51,138.09,2.96,119.29
Delhi,29-01-2019,300,212.63,393.22,159.06,182.51,2.94,180.92
Delhi,30-01-2019,264,199.59,400.74,126.95,183.11,2.1,183.93
Delhi,31-01-2019,259,166.62,290.79,174.13,208.84,2.59,110.44
Delhi,01-02-2019,175,103.24,182.04,171.16,132.98,1.55,107.07
Delhi,02-02-2019,254,164.58,357.65,128.91,127.49,2.21,126.4
Delhi,03-02-2019,191,135.21,248.75,149.82,90.8,2.41,128.78
Delhi,04-02-2019,233,162.26,252.2,130.52,170.53,1.5,176.13
Delhi,05-02-2019,171,105.61,198.76,99.14,164.28,1.35,109.33
Delhi,06-02-2019,229,125.51,236.12,117.5,138.36,2.55,120.72
Delhi,07-02-2019,236,137.6,297.4,162.83,97.62,2.97,141.25
Delhi,08-02-2019,188,138.44,263.47,99.41,101.06,2.25,116.24
Delhi,09-02-2019,165,128.5,231.5,86.52,121.09,2.28,112.38
Delhi,10-02-2019,221,149.96,316.27,84.15,166.46,1.83,110.32
Delhi,11-02-2019,167,116.15,224.3,107.06,146.21,2.09,130.82
Delhi,12-02-2019,173,134.65,233.34,87.41,92.7,2.18,120.61
Delhi,13-02-2019,207,139.91,300.47,154.35,149.63,1.91,142.06
Delhi,14-02-2019,209,147.79,286.61,117.91,112.33,2.67,133.94
Delhi,15-02-2019,237,151.73,288.38,136.79,121.83,2.09,52.12
Delhi,16-02-2019,168,115.01,223.85,105.03,166.65,2.15,81.21
Delhi,17-02-2019,154,106.82,170.83,84.0,160.47,1.92,112.48
Delhi,18-02-2019,201,163.05,293.97,79.77,170.29,1.97,149.5
Delhi,19-02-2019,184,144.15,273.99,89.8,136.81,2.61,108.71
Delhi,20-02-2019,188,122.53,226.97,121.19,163.99,2.07,134.36
Delhi,21-02-2019,246,168.52,358.37,125.5,119.92,2.08,139.96
Delhi,22-02-2019,192,139.81,272.17,127.58,129.77,2.09,138.51
Delhi,23-02-2019,198,161.09,331.71,75.28,127.71,1.82,111.31
Delhi,24-02-2019,167,138.85,264.1,112.49,138.22,1.3,96.3
Delhi,25-02-2019,248,178.71,371.25,86.85,98.91,2.79,92.19
Delhi,26-02-2019,264,172.61,339.88,122.54,130.75,2.53,199.27
Delhi,27-02-2019,190,132.52,252.19,124.48,181.05,2.62,136.39
Delhi,28-02-2019,199,156.93,297.77,83.2,104.72,1.46,171.01
Delhi,01-03-2019,177,114.66,189.22,107.45,61.87,2.2,71.67
Delhi,02-03-2019,194,129.12,260.54,141.72,64.29,2.46,123.71
Delhi,03-03-2019,147,82.45,155.45,104.12,181.61,2.0,80.58
Delhi,04-03-2019,174,115.47,204.34,79.18,115.7,2.3,91.78
Delhi,05-03-2019,172,122.92,266.74,75.34,93.64,1.88,85.34
Delhi,06-03-2019,88,66.58,88.99,78.02,103.8,1.06,70.51
Delhi,07-03-2019,126,78.08,135.69,64.23,108.58,1.73,70.89
Delhi,08-03-2019,89,60.97,146.67,89.56,82.54,0.97,91.52
Delhi,09-03-2019,111,96.36,192.55,54.79,86.23,1.18,77.82
Delhi,10-03-2019,145,116.1,219.16,36.01,97.02,1.64,95.67
Delhi,11-03-2019,189,131.8,257.94,88.74,80.01,1.57,71.55
Delhi,12-03-2019,171,103.23,201.52,83.78,89.84,1.71,110.19
Delhi,13-03-2019,153,134.32,209.71,68.97,112.34,0.58,81.0
Delhi,14-03-2019,123,74.15,130.4,51.18,71.84,1.4,133.42
Delhi,15-03-2019,162,67.68,177.09,90.49,180.05,1.75,91.23
Delhi,16-03-2019,146,100.64,171.43,58.5,124.34,1.85,89.95
Delhi,17-03-2019,164,109.43,198.37,79.78,63.65,1.89,132.59
Delhi,18-03-2019,174,101.1,175.83,127.37,46.0,1.61,80.12
Delhi,19-03-2019,94,60.4,112.15,99.53,81.12,1.29,82.33
Delhi,20-03-2019,138,99.97,172.44,49.02,122.28,1.73,74.98
Delhi,21-03-2019,145,75.66,158.36,51.38,116.46,1.33,97.61
Delhi,22-03-2019,153,115.14,224.69,87.05,98.42,1.93,74.12
Delhi,23-03-2019,159,109.08,230.46,48.87,83.71,1.69,111.92
Delhi,24-03-2019,101,82.95,126.08,34.0,74.63,1.45,91.34
Delhi,25-03-2019,155,91.47,163.59,96.56,89.67,1.1,113.47
Delhi,26-03-2019,112,80.57,146.3,91.27,71.38,2.04,110.65
Delhi,27-03-2019,153,100.5,204.61,94.51,89.78,1.76,79.69
Delhi,28-03-2019,163,120.85,205.82,89.83,141.68,2.53,74.08
Delhi,29-03-2019,113,82.04,183.34,81.62,78.61,1.74,84.29
Delhi,30-03-2019,141,111.83,248.07,66.7,120.08,1.78,92.72
Delhi,31-03-2019,128,91.14,143.51,96.15,124.65,0.75,100.85
Delhi,01-04-2019,142,85.89,148.47,121.5,69.36,1.64,103.63
Delhi,02-04-2019,136,99.61,173.3,70.72,76.45,1.32,91.7
Delhi,03-04-2019,153,81.05,232.96,57.73,133.82,1.89,75.47
Delhi,04-04-2019,120,90.68,159.39,54.87,73.98,1.65,77.83
Delhi,05-04-2019,153,77.79,198.13,61.58,100.03,1.97,105.46
Delhi,06-04-2019,209,141.04,229.99,88.31,162.95,2.55,76.25
Delhi,07-04-2019,137,102.46,164.98,34.0,131.14,1.08,106.51
Delhi,08-04-2019,141,87.76,146.14,94.23,104.31,1.95,107.32
Delhi,09-04-2019,152,106.03,176.09,99.35,126.97,1.82,130.85
Delhi,10-04-2019,175,99.5,181.02,38.3,100.07,2.47,80.48
Delhi,11-04-2019,154,97.33,163.66,58.77,132.3,1.83,84.37
Delhi,12-04-2019,147,114.03,192.08,85.24,46.0,1.78,38.0
Delhi,13-04-2019,171,116.9,256.86,79.66,97.57,1.91,68.92
Delhi,14-04-2019,139,91.14,209.88,96.24,46.0,1.94,68.6
Delhi,15-04-2019,148,90.23,199.92,79.72,106.59,2.21,105.14
Delhi,16-04-2019,154,96.25,198.59,114.87,94.66,1.07,137.68
Delhi,17-04-2019,81,55.71,108.63,75.22,142.57,1.28,107.02
Delhi,18-04-2019,120,71.45,120.84,58.67,123.1,2.35,117.27
Delhi,19-04-2019,150,129.09,216.67,56.66,85.97,0.5,74.72
Delhi,20-04-2019,184,134.65,266.72,101.64,89.56,1.44,62.55
Delhi,21-04-2019,141,96.77,148.65,83.99,113.17,1.55,86.45
Delhi,22-04-2019,153,113.28,185.42,99.09,84.57,1.39,76.91
Delhi,23-04-2019,179,107.98,239.74,98.58,100.78,2.27,70.97
Delhi,24-04-2019,221,163.33,367.34,34.0,141.25,1.72,97.96
Delhi,25-04-2019,177,124.14,247.67,54.75,76.88,1.29,62.85
Delhi,26-04-2019,156,99.19,221.66,57.73,88.32,1.16,113.16
Delhi,27-04-2019,158,82.64,149.64,62.85,92.53,1.62,82.51
Delhi,28-04-2019,134,69.62,92.15,72.74,196.49,2.06,91.37
Delhi,29-04-2019,154,105.82,219.42,108.23,120.0,1.55,94.99
Delhi,30-04-2019,144,86.62,181.66,113.21,135.71,1.41,80.83
Delhi,01-05-2019,118,76.05,146.65,78.18,127.54,1.17,126.64
Delhi,02-05-2019,141,91.57,166.71,79.22,129.56,1.71,54.86
Delhi,03-05-2019,157,82.87,186.32,67.86,118.71,1.68,127.08
Delhi,04-05-2019,173,138.24,233.09,87.73,115.46,1.16,86.32
Delhi,05-05-2019,158,122.13,208.84,90.56,60.98,2.03,118.02
Delhi,06-05-2019,167,104.34,168.0,105.66,115.24,2.37,100.03
Delhi,07-05-2019,176,134.1,257.34,105.46,101.25,1.54,116.26
Delhi,08-05-2019,128,106.05,168.85,34.0,120.86,1.67,92.04
Delhi,09-05-2019,131,87.27,145.29,81.69,102.37,0.97,100.96
Delhi,10-05-2019,166,134.96,235.26,120.1,127.39,1.89,122.45
Delhi,11-05-2019,159,115.28,211.21,74.55,132.7,1.75,97.4
Delhi,12-05-2019,132,83.76,114.51,113.98,46.0,1.36,128.25
Delhi,13-05-2019,116,100.69,193.93,77.84,91.48,1.15,103.8
Delhi,14-05-2019,119,86.99,202.7,89.87,48.78,2.44,76.68
Delhi,15-05-2019,102,76.84,150.07,57.08,111.67,1.71,86.13
Delhi,16-05-2019,132,123.02,279.98,58.02,95.48,1.06,117.2
Delhi,17-05-2019,240,142.69,311.13,103.64,145.17,1.95,64.01
Delhi,18-05-2019,140,76.53,168.74,107.55,110.72,1.63,114.82
Delhi,19-05-2019,153,115.76,222.18,86.16,89.93,1.55,85.86
Delhi,20-05-2019,122,91.49,174.5,54.81,132.66,2.01,62.76
Delhi,21-05-2019,171,94.76,202.95,86.6,94.95,0.43,100.18
Delhi,22-05-2019,143,92.65,164.29,116.93,89.56,0.62,77.5
Delhi,23-05-2019,136,87.22,109.24,129.07,116.31,2.21,80.71
Delhi,24-05-2019,179,105.47,215.15,77.58,152.89,1.46,79.36
Delhi,25-05-2019,128,87.88,133.04,44.0,130.11,1.31,97.87
Delhi,26-05-2019,143,109.91,179.96,106.51,121.51,0.85,85.25
Delhi,27-05-2019,154,103.5,196.65,78.6,187.03,1.62,104.77
Delhi,28-05-2019,143,99.72,186.62,109.08,82.53,1.68,120.31
Delhi,29-05-2019,116,86.35,121.7,92.53,81.86,2.24,108.54
Delhi,30-05-2019,160,92.96,181.6,63.41,108.87,1.71,140.13
Delhi,31-05-2019,175,119.61,256.24,86.96,149.95,1.37,146.28
Delhi,01-06-2019,159,100.77,157.61,106.96,62.5,1.52,75.24
Delhi,02-06-2019,120,71.2,173.45,70.52,143.39,1.87,53.68
Delhi,03-06-2019,108,92.74,129.39,48.38,47.58,1.77,75.27
Delhi,04-06-2019,151,105.78,264.5,34.53,87.11,1.63,85.46
Delhi,05-06-2019,85,57.36,96.65,54.95,95.95,1.46,138.14
Delhi,06-06-2019,127,101.62,197.44,64.0,64.27,1.03,73.13
Delhi,07-06-2019,111,77.5,90.48,94.75,72.11,0.8,89.45
Delhi,08-06-2019,153,102.16,192.24,46.23,114.65,0.72,65.47
Delhi,09-06-2019,138,75.48,150.28,113.09,134.0,1.52,73.83
Delhi,10-06-2019,67,54.65,101.25,40.82,46.0,1.57,52.14
Delhi,11-06-2019,102,58.2,93.69,132.54,96.16,1.87,45.93
Delhi,12-06-2019,131,91.71,145.86,117.39,87.35,1.6,116.52
Delhi,13-06-2019,179,95.94,216.21,77.78,93.97,1.85,109.15
Delhi,14-06-2019,120,72.66,138.99,34.0,81.25,1.25,73.26
Delhi,15-06-2019,174,103.52,242.91,72.86,52.04,1.71,109.08
Delhi,16-06-2019,83,57.52,93.49,64.58,137.02,0.82,49.83
Delhi,17-06-2019,108,89.43,156.87,42.39,125.53,1.29,78.17
Delhi,18-06-2019,116,66.53,150.87,81.53,87.63,0.43,86.86
Delhi,19-06-2019,98,77.71,98.97,53.66,76.1,1.34,114.15
Delhi,20-06-2019,130,91.7,137.82,56.38,72.47,1.93,87.44
Delhi,21-06-2019,124,73.54,172.65,69.16,46.0,1.36,96.12
Delhi,22-06-2019,113,83.06,122.65,59.88,101.36,1.68,70.75
Delhi,23-06-2019,170,110.88,156.09,126.2,114.16,1.46,89.1
Delhi,24-06-2019,110,79.21,206.56,60.86,94.89,1.03,114.11
Delhi,25-06-2019,140,107.46,162.37,85.27,88.16,1.23,42.09
Delhi,26-06-2019,130,68.16,135.02,77.89,94.75,1.91,110.9
Delhi,27-06-2019,171,101.35,194.63,83.07,65.15,1.68,77.25
Delhi,28-06-2019,139,119.58,142.89,84.98,75.76,1.01,47.35
Delhi,29-06-2019,97,41.32,70.48,96.28,85.76,0.63,75.82
Delhi,30-06-2019,145,74.81,155.6,80.91,111.65,1.42,114.75
Delhi,01-07-2019,137,69.29,142.28,52.87,99.12,0.55,40.44
Delhi,02-07-2019,90,53.69,129.11,48.71,50.88,0.75,59.98
Delhi,03-07-2019,113,65.17,112.2,43.79,46.0,0.43,38.0
Delhi,04-07-2019,91,45.67,108.15,34.0,58.82,1.36,38.0
Delhi,05-07-2019,65,59.48,92.34,45.73,118.09,0.79,38.0
Delhi,06-07-2019,73,54.64,61.5,53.28,46.0,0.87,77.82
Delhi,07-07-2019,86,81.11,115.17,57.3,84.33,0.43,51.23
Delhi,08-07-2019,108,62.84,75.53,51.76,97.83,0.7,79.99
Delhi,09-07-2019,100,64.5,152.84,41.43,46.95,0.9,81.45
Delhi,10-07-2019,41,49.51,48.64,45.82,46.0,0.53,38.0
Delhi,11-07-2019,91,48.0,99.42,34.0,75.0,0.73,91.68
Delhi,12-07-2019,103,49.1,85.31,55.08,68.35,1.53,38.89
Delhi,13-07-2019,85,65.64,121.63,41.72,78.59,0.43,77.51
Delhi,14-07-2019,90,49.33,134.64,51.76,119.96,0.93,76.49
Delhi,15-07-2019,92,63.55,107.58,72.27,62.76,0.45,54.13
Delhi,16-07-2019,106,99.26,206.94,34.0,46.0,1.51,54.17
Delhi,17-07-2019,115,75.17,143.95,62.17,59.75,0.75,60.51
Delhi,18-07-2019,100,51.23,92.78,48.08,65.0,0.43,55.39
Delhi,19-07-2019,128,81.77,224.37,97.78,95.77,0.73,42.75
Delhi,20-07-2019,93,49.59,50.98,41.84,51.85,1.01,40.6
Delhi,21-07-2019,87,22.0,80.47,64.63,46.0,2.23,42.95
Delhi,22-07-2019,64,37.59,91.11,47.63,46.0,0.43,82.96
Delhi,23-07-2019,54,22.0,44.0,34.0,74.17,0.43,38.0
Delhi,24-07-2019,129,50.72,145.25,34.23,158.2,1.49,40.08
Delhi,25-07-2019,73,58.12,54.98,69.26,51.07,0.43,44.35
Delhi,26-07-2019,120,91.28,157.78,36.43,71.31,0.84,46.8
Delhi,27-07-2019,69,64.29,85.89,34.0,46.0,0.6,59.92
Delhi,28-07-2019,76,53.37,113.76,46.46,46.0,0.52,38.0
Delhi,29-07-2019,104,74.34,107.85,34.0,70.78,0.75,78.13
Delhi,30-07-2019,49,22.0,54.79,50.55,58.6,0.67,74.67
Delhi,31-07-2019,92,62.46,113.09,86.03,46.0,1.37,69.36
Delhi,01-08-2019,118,64.92,108.96,59.74,97.8,1.38,39.81
Delhi,02-08-2019,65,22.0,53.46,78.92,61.98,0.93,38.0
Delhi,03-08-2019,84,72.38,129.45,34.0,51.72,0.6,38.0
Delhi,04-08-2019,98,56.27,74.25,36.92,46.0,0.85,46.52
Delhi,05-08-2019,121,41.19,162.31,34.0,61.66,1.12,61.65
Delhi,06-08-2019,102,62.16,103.48,34.0,63.04,1.22,42.97
Delhi,07-08-2019,87,94.91,113.81,34.0,61.54,0.91,54.01
Delhi,08-08-2019,86,53.14,75.7,34.0,81.54,1.48,38.0
Delhi,09-08-2019,86,54.46,65.46,74.65,88.36,0.43,52.16
Delhi,10-08-2019,57,40.31,101.38,34.0,109.67,1.29,38.77
Delhi,11-08-2019,85,32.5,71.41,74.75,46.0,1.07,51.7
Delhi,12-08-2019,97,66.11,137.56,71.65,46.0,0.43,38.0
Delhi,13-08-2019,75,32.38,50.42,52.99,60.34,0.84,57.18
Delhi,14-08-2019,68,50.93,88.39,34.0,46.0,0.87,58.5
Delhi,15-08-2019,66,39.95,64.77,34.0,46.0,0.65,58.22
Delhi,16-08-2019,89,59.08,109.82,34.0,63.76,0.64,38.0
Delhi,17-08-2019,91,56.17,131.79,56.13,76.53,0.43,38.0
Delhi,18-08-2019,105,70.25,143.56,40.58,87.78,0.43,38.0
Delhi,19-08-2019,61,39.3,89.67,34.0,46.0,0.6,53.25
Delhi,20-08-2019,58,44.1,98.78,69.21,63.39,0.43,61.46
Delhi,21-08-2019,41,29.92,83.39,82.61,56.78,0.43,38.0
Delhi,22-08-2019,62,40.61,85.81,34.84,50.03,1.25,77.89
Delhi,23-08-2019,95,57.05,119.15,43.23,46.0,0.67,77.56
Delhi,24-08-2019,89,64.64,158.48,34.0,46.0,1.8,48.45
Delhi,25-08-2019,69,31.06,44.0,34.0,69.5,0.83,54.27
Delhi,26-08-2019,111,66.89,101.42,53.26,46.0,1.24,38.0
Delhi,27-08-2019,98,76.61,109.99,49.37,46.0,0.62,38.0
Delhi,28-08-2019,75,57.77,115.25,34.0,48.55,0.43,38.0
Delhi,29-08-2019,118,87.04,109.76,34.0,93.16,0.85,38.0
Delhi,30-08-2019,83,34.02,78.51,34.0,46.0,1.37,57.86
Delhi,31-08-2019,42,24.61,44.0,34.0,46.0,0.68,63.9
Delhi,01-09-2019,66,22.18,76.17,57.83,78.01,1.06,72.45
Delhi,02-09-2019,95,87.67,146.42,34.0,46.0,0.97,58.54
Delhi,03-09-2019,99,70.84,128.49,45.39,51.35,0.79,65.58
Delhi,04-09-2019,59,56.64,141.28,56.0,46.0,0.82,38.0
Delhi,05-09-2019,87,63.35,161.86,34.0,46.0,0.43,38.0
Delhi,06-09-2019,41,35.24,46.55,35.27,46.0,0.83,47.27
Delhi,07-09-2019,134,106.67,208.12,35.99,46.0,1.17,67.44
Delhi,08-09-2019,74,60.33,123.47,35.27,46.0,0.99,41.32
Delhi,09-09-2019,60,59.94,125.09,47.4,55.97,0.93,38.0
Delhi,10-09-2019,99,72.27,129.43,50.48,124.56,1.2,38.0
Delhi,11-09-2019,97,67.37,166.44,34.0,80.48,0.94,38.0
Delhi,12-09-2019,98,62.23,61.54,63.57,88.07,0.85,38.0
Delhi,13-09-2019,64,41.94,67.05,40.0,81.67,1.21,108.11
Delhi,14-09-2019,94,67.18,141.08,95.57,46.0,0.91,83.32
Delhi,15-09-2019,104,95.39,194.96,34.0,67.07,0.72,38.0
Delhi,16-09-2019,141,84.66,201.43,34.0,90.68,1.07,38.0
Delhi,17-09-2019,123,89.61,206.21,42.18,82.6,0.82,38.0
Delhi,18-09-2019,77,47.53,81.73,57.58,63.59,0.7,38.0
Delhi,19-09-2019,54,37.96,111.12,34.0,73.35,0.92,112.07
Delhi,20-09-2019,58,55.23,83.52,34.0,131.64,0.92,38.0
Delhi,21-09-2019,81,58.86,139.77,62.03,82.93,0.43,61.54
Delhi,22-09-2019,141,79.63,205.62,34.0,48.3,1.01,39.86
Delhi,23-09-2019,57,23.9,81.86,81.5,55.53,1.76,38.0
Delhi,24-09-2019,100,88.34,171.02,35.9,46.0,0.43,78.68
Delhi,25-09-2019,85,54.59,93.77,34.0,128.16,0.59,68.87
Delhi,26-09-2019,78,49.21,47.65,62.51,105.87,2.23,51.01
Delhi,27-09-2019,80,37.51,80.58,87.44,60.25,0.43,112.05
Delhi,28-09-2019,55,24.65,44.0,57.66,123.17,1.48,58.38
Delhi,29-09-2019,85,74.21,117.21,78.76,76.72,0.73,41.09
Delhi,30-09-2019,127,59.22,76.79,89.17,46.0,0.87,100.38
Delhi,01-10-2019,142,100.7,177.52,80.45,153.69,1.77,125.1
Delhi,02-10-2019,181,100.6,190.3,126.96,138.46,2.05,155.7
Delhi,03-10-2019,155,119.78,235.8,65.41,151.64,1.05,114.02
Delhi,04-10-2019,185,159.88,285.76,114.12,85.43,1.93,39.64
Delhi,05-10-2019,179,121.31,262.56,101.72,102.19,1.64,76.03
Delhi,06-10-2019,138,96.44,176.98,134.57,171.15,0.91,142.07
Delhi,07-10-2019,186,121.59,207.38,132.81,177.29,2.4,100.27
Delhi,08-10-2019,168,121.05,236.78,117.74,168.95,0.79,121.33
Delhi,09-10-2019,186,72.56,196.77,110.96,193.06,2.91,143.35
Delhi,10-10-2019,172,125.41,248.34,116.21,143.82,2.15,119.49
Delhi,11-10-2019,183,121.88,220.69,105.04,141.71,1.16,93.51
Delhi,12-10-2019,195,140.42,220.98,101.97,99.1,2.51,114.72
Delhi,13-10-2019,218,163.48,304.03,139.56,109.08,1.46,117.67
Delhi,14-10-2019,194,149.03,290.21,142.57,66.85,1.49,104.8
Delhi,15-10-2019,168,121.12,218.5,99.96,116.86,0.94,80.38
Delhi,16-10-2019,143,104.37,148.34,109.44,64.74,1.41,106.11
Delhi,17-10-2019,238,177.97,312.62,105.54,158.93,1.47,112.68
Delhi,18-10-2019,189,127.68,286.24,63.21,138.15,2.25,78.92
Delhi,19-10-2019,173,126.78,283.9,95.09,65.71,2.42,92.05
Delhi,20-10-2019,192,126.02,212.83,143.49,120.8,1.22,97.08
Delhi,21-10-2019,197,130.46,268.06,84.76,185.53,1.98,68.49
Delhi,22-10-2019,166,123.61,199.51,156.36,122.73,0.92,118.21
Delhi,23-10-2019,172,115.03,260.68,132.8,96.55,1.98,120.92
Delhi,24-10-2019,195,115.56,226.93,113.54,72.93,2.92,101.39
Delhi,25-10-2019,197,125.84,267.59,117.52,73.83,0.95,80.78
Delhi,26-10-2019,165,115.63,168.25,80.57,142.57,1.33,125.17
Delhi,27-10-2019,187,112.24,233.59,96.87,113.48,2.2,128.65
Delhi,28-10-2019,215,128.63,244.16,139.53,115.97,2.26,117.46
Delhi,29-10-2019,172,121.4,256.22,88.14,113.61,1.37,116.04
Delhi,30-10-2019,266,156.58,324.95,130.03,122.29,2.58,129.85
Delhi,31-10-2019,102,73.48,141.59,69.07,89.69,1.43,112.61
Delhi,01-11-2019,299,214.33,389.2,127.55,201.98,3.64,152.06
Delhi,02-11-2019,307,217.42,436.49,205.03,149.82,3.03,173.24
Delhi,03-11-2019,244,151.03,285.16,157.2,169.82,3.44,165.2
Delhi,04-11-2019,299,185.65,326.54,144.04,222.82,2.99,173.24
Delhi,05-11-2019,277,185.07,324.03,191.57,203.79,3.13,197.11
Delhi,06-11-2019,261,164.35,267.95,188.65,213.07,3.16,144.95
Delhi,07-11-2019,238,176.94,320.88,180.52,257.01,3.37,179.44
Delhi,08-11-2019,270,170.29,356.63,143.25,190.71,2.78,143.69
Delhi,09-11-2019,327,227.55,437.67,150.33,193.14,2.35,152.05
Delhi,10-11-2019,301,211.21,385.41,165.29,184.57,2.76,214.35
Delhi,11-11-2019,296,217.93,438.21,174.86,179.2,2.47,186.43
Delhi,12-11-2019,264,206.93,368.2,144.79,162.18,2.5,179.02
Delhi,13-11-2019,259,169.92,325.71,161.77,195.02,3.63,133.54
Delhi,14-11-2019,258,182.01,340.43,164.18,203.15,3.11,169.11
Delhi,15-11-2019,329,202.29,407.72,189.67,204.82,3.09,123.18
Delhi,16-11-2019,263,168.06,271.99,176.36,194.43,3.34,175.93
Delhi,17-11-2019,311,206.76,367.34,119.83,220.29,3.11,143.83
Delhi,18-11-2019,271,187.69,307.47,152.16,193.38,3.73,188.95
Delhi,19-11-2019,246,185.0,343.72,134.28,180.22,1.75,179.03
Delhi,20-11-2019,287,206.72,429.11,171.7,164.69,2.3,144.6
Delhi,21-11-2019,276,201.39,367.47,180.58,146.03,2.45,184.54
Delhi,22-11-2019,267,185.28,336.71,160.04,236.31,2.11,227.33
Delhi,23-11-2019,326,215.69,435.96,150.8,171.53,2.86,169.93
Delhi,24-11-2019,281,170.88,356.73,159.23,164.73,2.88,197.01
Delhi,25-11-2019,304,204.82,386.5,162.72,179.97,3.79,122.43
Delhi,26-11-2019,275,204.36,408.83,141.5,184.15,3.25,186.69
Delhi,27-11-2019,271,186.31,321.68,127.03,241.66,2.55,160.77
Delhi,28-11-2019,285,199.02,419.48,106.25,182.66,3.05,168.27
Delhi,29-11-2019,302,167.48,382.67,189.18,271.5,1.89,189.88
Delhi,30-11-2019,321,210.98,416.5,169.91,194.41,2.87,168.91
Delhi,01-12-2019,262,180.55,280.52,159.81,245.96,2.72,127.06
Delhi,02-12-2019,232,173.8,313.46,182.38,211.07,2.23,205.68
Delhi,03-12-2019,286,205.23,408.32,119.36,195.08,2.58,131.24
Delhi,04-12-2019,238,170.16,310.67,107.36,231.59,2.33,146.51
Delhi,05-12-2019,259,156.08,334.72,160.36,217.92,2.21,170.7
Delhi,06-12-2019,234,153.12,308.57,158.08,203.29,3.02,170.94
Delhi,07-12-2019,288,196.37,351.91,107.47,253.78,3.2,178.2
Delhi,08-12-2019,214,158.64,302.39,159.74,169.3,2.93,170.83
Delhi,09-12-2019,272,219.35,389.94,140.74,154.4,2.46,196.21
Delhi,10-12-2019,205,142.61,265.48,130.57,163.96,2.35,179.76
Delhi,11-12-2019,294,218.18,397.9,142.41,236.82,2.48,137.86
Delhi,12-12-2019,279,188.47,393.34,89.71,227.77,2.57,102.55
Delhi,13-12-2019,250,182.32,409.88,135.97,168.49,2.24,171.28
Delhi,14-12-2019,234,173.35,286.43,133.14,113.61,3.21,204.15
Delhi,15-12-2019,255,192.23,307.55,164.68,178.07,2.58,136.19
Delhi,16-12-2019,276,183.5,341.29,146.79,153.85,3.06,141.25
Delhi,17-12-2019,274,206.32,346.45,166.72,169.43,1.98,176.37
Delhi,18-12-2019,240,186.53,355.8,87.01,152.62,2.34,179.57
Delhi,19-12-2019,258,187.26,378.25,129.77,135.96,3.11,195.56
Delhi,20-12-2019,282,176.98,381.08,164.65,240.75,3.12,208.53
Delhi,21-12-2019,236,183.11,353.95,143.03,163.74,2.08,173.4
Delhi,22-12-2019,309,190.41,355.98,171.89,226.63,2.83,144.33
Delhi,23-12-2019,214,150.05,225.74,105.63,177.61,2.84,145.1
Delhi,24-12-2019,225,157.29,299.63,169.03,150.33,2.33,153.91
Delhi,25-12-2019,272,199.12,380.46,134.77,199.52,2.86,193.28
Delhi,26-12-2019,247,187.67,375.74,132.35,172.52,1.89,155.0
Delhi,27-12-2019,268,180.57,321.83,175.53,178.04,2.22,191.54
Delhi,28-12-2019,250,184.62,337.72,179.8,188.6,2.98,129.38
Delhi,29-12-2019,266,191.2,318.94,176.62,159.88,2.69,174.68
Delhi,30-12-2019,254,173.45,260.83,201.72,135.62,2.72,148.72
Delhi,31-12-2019,244,168.68,287.24,182.42,182.71,2.59,180.55
Delhi,01-01-2020,238,179.92,294.73,124.11,204.92,2.83,153.59
Delhi,02-01-2020,255,156.43,307.32,147.54,148.95,2.85,179.94
Delhi,03-01-2020,248,184.17,334.37,135.0,180.62,2.96,149.13
